(1073, 5046, 2)
(1073, 5997, 7)
(1073, 6105, 7)
(1074, 5761, 6)
(1074, 6108, 0)
(1078, 5501, 2)
(1078, 6088, 9)
(1080, 5455, 3)
(1081, 5281, 1)
(1081, 5877, 5)
(1083, 5780, 3)
(1084, 5550, 1)
(1085, 5099, 8)
(1085, 5441, 3)
(1085, 6205, 1)
(1086, 5949, 2)
(1086, 6116, 9)
(1087, 5606, 3)
(1088, 6222, 6)
(1094, 5121, 3)
(1094, 5670, 3)
(1094, 5791, 4)
(1095, 5050, 2)
(1095, 5709, 6)
(1095, 5755, 9)
(1096, 5531, 9)
(1096, 5659, 6)
(1097, 5068, 0)
(1097, 5315, 9)
(1098, 6119, 1)
(1099, 6053, 6)
(1100, 5097, 8)
(1100, 5233, 7)
(1101, 5986, 5)
(1103, 5051, 6)
(1104, 5707, 5)
(1104, 5755, 4)
(1104, 6037, 2)
(1105, 5002, 8)
(1105, 5123, 4)
(1105, 5796, 9)
(1107, 5007, 0)
(1107, 5333, 4)
(1108, 5458, 3)
(1109, 5072, 4)
(1109, 5459, 4)
(1109, 5626, 8)
(1110, 5218, 7)
(1110, 5685, 2)
(1111, 6006, 6)
(1112, 5605, 0)
(1114, 5354, 8)
(1114, 5662, 1)
(1116, 5655, 8)
(1117, 5056, 7)
(1117, 5363, 9)
(1117, 6007, 5)
(1118, 5401, 3)
(1119, 5302, 0)
(1119, 6103, 1)
(1119, 6142, 4)
(1120, 5025, 8)
(1120, 5076, 2)
(1120, 6244, 4)
(1121, 5171, 2)
(1122, 5850, 0)
(1125, 5774, 4)
(1125, 5872, 7)
(1126, 6160, 2)
(1127, 5090, 8)
(1129, 5750, 0)
(1129, 5954, 6)
(1130, 5561, 7)
(1131, 5145, 3)
(1131, 6199, 7)
(1133, 5374, 7)
(1133, 5610, 4)
(1135, 5016, 3)
(1135, 5162, 4)
(1137, 5360, 1)
(1137, 5539, 3)
(1137, 6249, 3)
(1138, 5242, 9)
(1139, 5022, 6)
(1139, 5634, 1)
(1139, 5667, 5)
(1139, 6033, 6)
(1139, 6164, 3)
(1141, 5078, 8)
(1142, 5109, 5)
(1142, 5912, 3)
(1142, 6100, 6)
(1143, 5013, 4)
(1144, 5355, 6)
(1144, 5732, 8)
(1144, 5985, 2)
(1144, 6040, 4)
(1145, 5515, 0)
(1146, 5570, 1)
(1147, 5153, 0)
(1147, 6005, 4)
(1148, 6113, 9)
(1149, 5364, 3)
(1149, 5881, 2)
(1150, 6182, 0)
(1151, 5064, 1)
(1151, 5691, 7)
(1153, 5837, 9)
(1153, 6126, 9)
(1153, 6183, 0)
(1154, 5742, 2)
(1154, 6147, 6)
(1155, 5085, 0)
(1155, 5817, 6)
(1156, 6110, 0)
(1158, 5991, 8)
(1159, 5093, 8)
(1159, 5684, 4)
(1159, 5784, 4)
(1161, 6101, 6)
(1162, 5181, 2)
(1162, 5344, 7)
(1162, 5387, 9)
(1162, 5621, 6)
(1162, 6227, 1)
(1163, 5204, 3)
(1164, 6095, 5)
(1165, 5090, 7)
(1165, 5230, 6)
(1165, 5957, 5)
(1165, 6018, 9)
(1167, 5012, 8)
(1167, 5467, 1)
(1167, 5603, 4)
(1167, 6242, 0)
(1169, 5789, 2)
(1172, 5108, 4)
(1174, 5800, 9)
(1174, 5850, 4)
(1175, 5278, 2)
(1175, 5918, 0)
(1176, 5174, 8)
(1177, 5407, 1)
(1180, 5976, 6)
(1181, 5822, 0)
(1182, 5881, 8)
(1184, 5372, 2)
(1185, 5160, 8)
(1185, 5758, 0)
(1186, 5200, 5)
(1187, 5389, 3)
(1187, 5973, 3)
(1188, 5466, 2)
(1188, 5700, 4)
(1189, 5362, 9)
(1189, 6212, 8)
(1190, 5285, 3)
(1190, 5593, 4)
(1190, 5842, 0)
(1190, 5962, 7)
(1190, 6011, 2)
(1191, 5909, 3)
(1192, 5113, 1)
(1192, 5215, 2)
(1193, 5041, 5)
(1193, 5071, 0)
(1196, 5316, 9)
(1196, 5965, 4)
(1197, 5927, 7)
(1199, 5186, 0)
(1200, 5378, 2)
(1201, 5008, 2)
(1201, 5070, 4)
(1201, 5175, 4)
(1201, 5399, 9)
(1201, 5714, 7)
(1202, 5128, 4)
(1203, 6031, 6)
(1205, 5190, 7)
(1206, 5022, 8)
(1206, 5181, 4)
(1207, 5340, 7)
(1207, 5429, 3)
(1208, 6120, 8)
(1211, 5260, 3)
(1211, 6199, 3)
(1212, 5223, 6)
(1212, 5590, 6)
(1212, 5901, 7)
(1213, 5351, 3)
(1213, 5668, 4)
(1213, 5795, 4)
(1213, 5833, 0)
(1214, 6013, 1)
(1214, 6026, 6)
(1215, 5303, 1)
(1215, 5615, 2)
(1216, 5989, 1)
(1218, 5364, 3)
(1218, 6107, 3)
(1219, 5268, 8)
(1221, 5094, 4)
(1221, 5741, 3)
(1221, 6117, 3)
(1222, 5860, 8)
(1223, 5665, 9)
(1226, 5231, 0)
(1226, 6139, 4)
(1227, 5408, 1)
(1227, 5635, 2)
(1227, 5933, 9)
(1228, 6115, 5)
(1229, 5327, 8)
(1229, 5575, 4)
(1230, 5433, 7)
(1230, 5730, 1)
(1230, 5784, 3)
(1234, 5331, 4)
(1234, 5841, 8)
(1235, 5888, 4)
(1237, 5043, 4)
(1237, 5722, 4)
(1237, 5779, 4)
(1238, 5956, 5)
(1239, 5503, 7)
(1240, 5293, 2)
(1240, 5585, 3)
(1241, 5386, 8)
(1241, 5898, 2)
(1242, 5785, 0)
(1242, 5954, 3)
(1243, 5431, 9)
(1245, 5332, 3)
(1246, 5174, 1)
(1247, 5567, 6)
(1247, 5750, 9)
(1248, 5112, 9)
(1248, 5470, 6)
(1249, 5591, 5)
(1252, 5194, 0)
(828, 6356, 7)
(828, 6499, 8)
(828, 6623, 2)
(828, 7431, 7)
(829, 7068, 7)
(830, 7276, 0)
(832, 6333, 4)
(836, 6566, 3)
(836, 7420, 2)
(837, 6630, 2)
(837, 6774, 3)
(838, 6695, 8)
(838, 7122, 7)
(840, 6463, 9)
(840, 7081, 0)
(841, 6357, 0)
(844, 6624, 8)
(844, 6774, 8)
(845, 6855, 1)
(846, 6538, 2)
(846, 7345, 5)
(847, 6633, 1)
(848, 6785, 8)
(849, 6790, 2)
(849, 6877, 0)
(850, 7029, 1)
(851, 6707, 9)
(854, 6693, 5)
(854, 6893, 2)
(857, 7328, 6)
(858, 6708, 5)
(858, 6778, 6)
(861, 6406, 8)
(862, 6775, 2)
(862, 6801, 8)
(862, 6987, 8)
(863, 6313, 4)
(863, 6668, 3)
(864, 7262, 3)
(865, 6601, 1)
(865, 6883, 0)
(865, 7150, 9)
(867, 6700, 3)
(870, 7024, 8)
(870, 7421, 9)
(871, 6741, 5)
(871, 6933, 0)
(873, 6369, 7)
(873, 6831, 4)
(874, 7264, 5)
(877, 7151, 8)
(878, 7168, 7)
(879, 7181, 0)
(880, 6873, 1)
(881, 6582, 4)
(881, 6882, 1)
(881, 6931, 8)
(881, 7270, 5)
(882, 7225, 5)
(883, 6615, 0)
(883, 6881, 2)
(884, 6674, 8)
(887, 6597, 4)
(887, 6984, 1)
(887, 7365, 1)
(888, 6907, 4)
(888, 6967, 9)
(889, 6265, 7)
(889, 7055, 6)
(889, 7202, 7)
(893, 6869, 9)
(893, 7365, 6)
(894, 6557, 3)
(894, 7015, 7)
(894, 7040, 3)
(895, 7030, 6)
(896, 6827, 2)
(896, 7106, 1)
(897, 6548, 8)
(897, 6853, 9)
(898, 6459, 8)
(898, 6732, 6)
(900, 6957, 3)
(900, 7062, 7)
(900, 7105, 6)
(900, 7158, 3)
(901, 7396, 2)
(903, 6498, 7)
(903, 6639, 7)
(903, 6644, 8)
(904, 6542, 1)
(904, 6693, 9)
(904, 7012, 8)
(904, 7147, 1)
(905, 6275, 7)
(905, 6386, 4)
(905, 7198, 4)
(905, 7218, 4)
(907, 6299, 8)
(908, 6504, 2)
(908, 7044, 5)
(909, 6403, 2)
(909, 6415, 2)
(909, 6982, 0)
(910, 6321, 2)
(910, 6985, 1)
(910, 7313, 1)
(912, 6376, 8)
(912, 7366, 9)
(912, 7493, 9)
(913, 6697, 7)
(913, 6887, 0)
(914, 6902, 5)
(915, 6405, 6)
(915, 6758, 3)
(915, 6874, 1)
(916, 6252, 7)
(917, 6605, 8)
(917, 7033, 7)
(918, 7059, 8)
(920, 7285, 8)
(920, 7298, 3)
(921, 6274, 1)
(921, 6676, 3)
(921, 6816, 1)
(921, 7356, 1)
(923, 6359, 0)
(923, 7260, 9)
(925, 6278, 4)
(926, 7412, 4)
(928, 6347, 3)
(928, 7177, 2)
(928, 7476, 7)
(929, 7457, 9)
(930, 6549, 6)
(930, 6921, 9)
(930, 6936, 8)
(931, 6614, 1)
(931, 7045, 0)
(932, 6846, 1)
(934, 7426, 2)
(936, 6647, 7)
(936, 6688, 5)
(936, 7064, 4)
(937, 7086, 6)
(937, 7275, 3)
(937, 7365, 2)
(939, 6546, 1)
(939, 6818, 3)
(939, 7140, 2)
(940, 6357, 9)
(940, 6418, 5)
(940, 7213, 7)
(941, 6297, 0)
(941, 6375, 0)
(941, 6774, 3)
(941, 7342, 8)
(941, 7373, 6)
(943, 6977, 5)
(943, 7279, 2)
(943, 7337, 9)
(945, 6310, 6)
(945, 6575, 3)
(945, 7204, 4)
(946, 6620, 5)
(947, 6390, 6)
(947, 6533, 0)
(947, 6742, 2)
(947, 6743, 4)
(948, 7097, 3)
(950, 6382, 0)
(950, 6645, 9)
(952, 6627, 3)
(952, 7386, 5)
(952, 7441, 0)
(953, 7295, 1)
(954, 7296, 1)
(957, 6995, 9)
(958, 7055, 3)
(959, 7304, 2)
(960, 6420, 5)
(961, 6552, 5)
(962, 7385, 2)
(963, 6784, 0)
(963, 7439, 7)
(964, 7079, 5)
(964, 7464, 7)
(965, 7286, 9)
(965, 7485, 4)
(966, 6670, 3)
(966, 6902, 8)
(969, 6535, 2)
(969, 6845, 5)
(970, 6707, 2)
(973, 6720, 4)
(974, 7284, 6)
(975, 6977, 1)
(976, 6495, 6)
(976, 7076, 0)
(977, 6940, 8)
(978, 7115, 0)
(978, 7379, 2)
(978, 7472, 1)
(979, 6470, 3)
(979, 7082, 1)
(981, 6380, 4)
(981, 6998, 5)
(982, 6938, 0)
(983, 6360, 1)
(984, 6688, 0)
(984, 7346, 6)
(985, 6769, 1)
(985, 7291, 5)
(986, 6392, 8)
(986, 6763, 2)
(986, 7302, 2)
(988, 6406, 7)
(988, 7139, 6)
(990, 6428, 6)
(991, 6827, 3)
(991, 6972, 6)
(991, 7280, 8)
(992, 6398, 6)
(992, 6494, 4)
(992, 6512, 7)
(992, 7320, 4)
(993, 6837, 7)
(994, 7431, 3)
(997, 6473, 8)
(997, 7057, 9)
(998, 7103, 3)
(1001, 6816, 4)
(1002, 7442, 7)
(1003, 6964, 7)
(1003, 7110, 5)
(1005, 6258, 4)
(1005, 6936, 0)
(1007, 7297, 8)
(1007, 7423, 6)
(1008, 6313, 0)
(1010, 6677, 6)
(1010, 6801, 4)
(1010, 7181, 4)
(1010, 7222, 0)
(1012, 6394, 0)
(1013, 6948, 2)
(1014, 6254, 8)
(1014, 6373, 1)
(1015, 6707, 9)
(1016, 6776, 9)
(1016, 7213, 6)
(1018, 7217, 2)
(1019, 6573, 8)
(1020, 6968, 2)
(1021, 6670, 6)
(1021, 7061, 3)
(1021, 7110, 9)
(1025, 6632, 4)
(1025, 7413, 7)
(1027, 6336, 4)
(1029, 7111, 4)
(1031, 6630, 7)
(1031, 6742, 2)
(1032, 6351, 0)
(1032, 6959, 2)
(1032, 7085, 3)
(1033, 6834, 2)
(1035, 6937, 0)
(1037, 6693, 0)
(1037, 7284, 0)
(1038, 6935, 0)
(1038, 7236, 2)
(1039, 6550, 7)
(1039, 6791, 9)
(1040, 6562, 3)
(1040, 6647, 5)
(1040, 7162, 8)
(1040, 7403, 1)
(1042, 7432, 2)
(1044, 7310, 6)
(1044, 7319, 1)
(1049, 6505, 2)
(1051, 7495, 7)
(1053, 6677, 6)
(1053, 6896, 8)
(1054, 6799, 9)
(1057, 6549, 3)
(1057, 7155, 9)
(1059, 6521, 1)
(1059, 7342, 4)
(1061, 6431, 8)
(1062, 6840, 9)
(1062, 6995, 6)
(1063, 6832, 6)
(1065, 6652, 1)
(1067, 6349, 8)
(1069, 6373, 0)
(1069, 6991, 5)
(1070, 6676, 0)
(1072, 6563, 6)
(1073, 6296, 2)
(1073, 7247, 7)
(1073, 7355, 7)
(1074, 7011, 6)
(1074, 7358, 0)
(1078, 6751, 2)
(1078, 7338, 9)
(1080, 6705, 3)
(1081, 6531, 1)
(1081, 7127, 5)
(1083, 7030, 3)
(1084, 6800, 1)
(1085, 6349, 8)
(1085, 6691, 3)
(1085, 7455, 1)
(1086, 7199, 2)
(1086, 7366, 9)
(1087, 6856, 3)
(1088, 7472, 6)
(1094, 6371, 3)
(1094, 6920, 3)
(1094, 7041, 4)
(1095, 6300, 2)
(1095, 6959, 6)
(1095, 7005, 9)
(1096, 6781, 9)
(1096, 6909, 6)
(1097, 6318, 0)
(1097, 6565, 9)
(1098, 7369, 1)
(1099, 7303, 6)
(1100, 6347, 8)
(1100, 6483, 7)
(1101, 7236, 5)
(1103, 6301, 6)
(1104, 6957, 5)
(1104, 7005, 4)
(1104, 7287, 2)
(1105, 6252, 8)
(1105, 6373, 4)
(1105, 7046, 9)
(1107, 6257, 0)
(1107, 6583, 4)
(1108, 6708, 3)
(1109, 6322, 4)
(1109, 6709, 4)
(1109, 6876, 8)
(1110, 6468, 7)
(1110, 6935, 2)
(1111, 7256, 6)
(1112, 6855, 0)
(1114, 6604, 8)
(1114, 6912, 1)
(1116, 6905, 8)
(1117, 6306, 7)
(1117, 6613, 9)
(1117, 7257, 5)
(1118, 6651, 3)
(1119, 6552, 0)
(1119, 7353, 1)
(1119, 7392, 4)
(1120, 6275, 8)
(1120, 6326, 2)
(1120, 7494, 4)
(1121, 6421, 2)
(1122, 7100, 0)
(1125, 7024, 4)
(1125, 7122, 7)
(1126, 7410, 2)
(1127, 6340, 8)
(1129, 7000, 0)
(1129, 7204, 6)
(1130, 6811, 7)
(1131, 6395, 3)
(1131, 7449, 7)
(1133, 6624, 7)
(1133, 6860, 4)
(1135, 6266, 3)
(1135, 6412, 4)
(1137, 6610, 1)
(1137, 6789, 3)
(1137, 7499, 3)
(1138, 6492, 9)
(1139, 6272, 6)
(1139, 6884, 1)
(1139, 6917, 5)
(1139, 7283, 6)
(1139, 7414, 3)
(1141, 6328, 8)
(1142, 6359, 5)
(1142, 7162, 3)
(1142, 7350, 6)
(1143, 6263, 4)
(1144, 6605, 6)
(1144, 6982, 8)
(1144, 7235, 2)
(1144, 7290, 4)
(1145, 6765, 0)
(1146, 6820, 1)
(1147, 6403, 0)
(1147, 7255, 4)
(1148, 7363, 9)
(1149, 6614, 3)
(1149, 7131, 2)
(1150, 7432, 0)
(1151, 6314, 1)
(1151, 6941, 7)
(1153, 7087, 9)
(1153, 7376, 9)
(1153, 7433, 0)
(1154, 6992, 2)
(1154, 7397, 6)
(1155, 6335, 0)
(1155, 7067, 6)
(1156, 7360, 0)
(1158, 7241, 8)
(1159, 6343, 8)
(1159, 6934, 4)
(1159, 7034, 4)
(1161, 7351, 6)
(1162, 6431, 2)
(1162, 6594, 7)
(1162, 6637, 9)
(1162, 6871, 6)
(1162, 7477, 1)
(1163, 6454, 3)
(1164, 7345, 5)
(1165, 6340, 7)
(1165, 6480, 6)
(1165, 7207, 5)
(1165, 7268, 9)
(1167, 6262, 8)
(1167, 6717, 1)
(1167, 6853, 4)
(1167, 7492, 0)
(1169, 7039, 2)
(1172, 6358, 4)
(1174, 7050, 9)
(1174, 7100, 4)
(1175, 6528, 2)
(1175, 7168, 0)
(1176, 6424, 8)
(1177, 6657, 1)
(1180, 7226, 6)
(1181, 7072, 0)
(1182, 7131, 8)
(1184, 6622, 2)
(1185, 6410, 8)
(1185, 7008, 0)
(1186, 6450, 5)
(1187, 6639, 3)
(1187, 7223, 3)
(1188, 6716, 2)
(1188, 6950, 4)
(1189, 6612, 9)
(1189, 7462, 8)
(1190, 6535, 3)
(1190, 6843, 4)
(1190, 7092, 0)
(1190, 7212, 7)
(1190, 7261, 2)
(1191, 7159, 3)
(1192, 6363, 1)
(1192, 6465, 2)
(1193, 6291, 5)
(1193, 6321, 0)
(1196, 6566, 9)
(1196, 7215, 4)
(1197, 7177, 7)
(1199, 6436, 0)
(1200, 6628, 2)
(1201, 6258, 2)
(1201, 6320, 4)
(1201, 6425, 4)
(1201, 6649, 9)
(1201, 6964, 7)
(1202, 6378, 4)
(1203, 7281, 6)
(1205, 6440, 7)
(1206, 6272, 8)
(1206, 6431, 4)
(1207, 6590, 7)
(1207, 6679, 3)
(1208, 7370, 8)
(1211, 6510, 3)
(1211, 7449, 3)
(1212, 6473, 6)
(1212, 6840, 6)
(1212, 7151, 7)
(12, 8077, 0)
(184, 7876, 1)
(184, 8587, 2)
(184, 8597, 4)
(185, 7521, 9)
(187, 7770, 7)
(188, 7805, 8)
(188, 7834, 7)
(188, 8017, 0)
(189, 7746, 1)
(191, 8199, 7)
(191, 8223, 8)
(191, 8364, 7)
(191, 8705, 8)
(193, 8234, 5)
(196, 7515, 1)
(196, 8478, 5)
(198, 8670, 1)
(199, 8270, 2)
(200, 7632, 7)
(200, 7781, 8)
(200, 8476, 2)
(203, 7521, 9)
(203, 8687, 2)
(204, 8601, 9)
(206, 7506, 1)
(206, 8010, 8)
(208, 8488, 9)
(209, 7658, 0)
(209, 7922, 1)
(209, 8250, 0)
(212, 8310, 9)
(212, 8432, 5)
(215, 7934, 1)
(215, 8681, 3)
(216, 7658, 0)
(217, 7862, 8)
(219, 7509, 3)
(223, 8125, 7)
(224, 7526, 1)
(224, 8022, 3)
(224, 8069, 6)
(225, 7725, 4)
(225, 8676, 2)
(226, 8415, 6)
(227, 7599, 4)
(228, 8338, 2)
(229, 8475, 4)
(230, 7808, 1)
(231, 7527, 0)
(231, 8239, 3)
(232, 7906, 9)
(234, 7509, 5)
(235, 8052, 9)
(238, 8468, 9)
(239, 8002, 5)
(240, 7925, 8)
(240, 8596, 2)
(242, 7656, 5)
(242, 8582, 9)
(243, 7565, 0)
(243, 7801, 1)
(244, 7709, 7)
(244, 8394, 2)
(244, 8690, 4)
(245, 7599, 8)
(245, 8451, 5)
(246, 7757, 6)
(247, 8707, 7)
(248, 7731, 4)
(248, 8091, 1)
(249, 7937, 0)
(250, 8276, 6)
(251, 7529, 1)
(251, 8277, 3)
(251, 8661, 1)
(252, 7635, 9)
(252, 8660, 7)
(254, 8499, 1)
(255, 7638, 8)
(255, 8507, 2)
(256, 7643, 5)
(256, 7715, 5)
(256, 8265, 5)
(257, 8594, 3)
(258, 7651, 5)
(260, 7802, 8)
(261, 7564, 5)
(261, 8483, 1)
(263, 8235, 4)
(263, 8512, 1)
(265, 8272, 8)
(267, 8603, 2)
(268, 8182, 1)
(268, 8221, 1)
(268, 8432, 7)
(268, 8740, 4)
(269, 7633, 9)
(269, 7650, 0)
(270, 8456, 8)
(271, 8050, 0)
(272, 7510, 8)
(272, 7554, 0)
(272, 7565, 1)
(273, 7739, 1)
(273, 8734, 2)
(274, 7512, 9)
(274, 8003, 0)
(274, 8404, 6)
(275, 7993, 5)
(275, 8376, 9)
(278, 8420, 2)
(279, 8017, 3)
(280, 7581, 1)
(282, 7728, 2)
(283, 8509, 1)
(284, 7505, 1)
(284, 8148, 0)
(285, 8240, 8)
(285, 8566, 6)
(287, 8071, 3)
(287, 8374, 9)
(287, 8584, 6)
(291, 8606, 1)
(292, 7848, 4)
(292, 8465, 5)
(294, 7765, 1)
(296, 7583, 5)
(296, 8251, 8)
(297, 8018, 1)
(297, 8190, 3)
(297, 8739, 9)
(299, 8412, 8)
(300, 8324, 3)
(300, 8367, 4)
(300, 8470, 0)
(301, 7870, 7)
(302, 7756, 5)
(302, 7770, 0)
(302, 7974, 5)
(302, 8352, 6)
(302, 8424, 2)
(303, 7533, 6)
(304, 7546, 0)
(304, 8466, 8)
(305, 8259, 3)
(305, 8420, 8)
(306, 8266, 0)
(307, 7593, 7)
(307, 7602, 1)
(307, 8259, 0)
(307, 8363, 2)
(308, 7845, 2)
(308, 8111, 2)
(308, 8606, 1)
(309, 8307, 5)
(310, 7705, 5)
(310, 8195, 6)
(310, 8458, 9)
(312, 7742, 7)
(312, 8202, 4)
(312, 8471, 7)
(313, 7507, 9)
(313, 8177, 9)
(313, 8469, 4)
(314, 7576, 9)
(314, 7854, 8)
(314, 8355, 9)
(316, 8056, 8)
(317, 8024, 6)
(317, 8159, 5)
(318, 7538, 6)
(318, 8550, 0)
(320, 7731, 2)
(320, 7741, 5)
(320, 8073, 9)
(320, 8117, 7)
(321, 7742, 3)
(323, 7850, 7)
(324, 7562, 6)
(324, 8231, 9)
(325, 8728, 0)
(326, 8046, 4)
(326, 8641, 1)
(328, 8110, 5)
(328, 8255, 4)
(328, 8642, 4)
(329, 7588, 6)
(329, 7902, 1)
(329, 8285, 9)
(331, 8314, 0)
(331, 8526, 7)
(332, 7988, 4)
(333, 7996, 9)
(335, 8011, 2)
(337, 7701, 3)
(337, 8190, 5)
(338, 8089, 7)
(341, 8414, 2)
(342, 8034, 5)
(343, 8059, 1)
(343, 8222, 8)
(344, 7751, 1)
(345, 8038, 4)
(345, 8189, 5)
(345, 8724, 3)
(346, 8494, 4)
(347, 7790, 4)
(347, 8212, 4)
(348, 7894, 7)
(349, 7979, 0)
(350, 8645, 4)
(351, 7979, 9)
(353, 7654, 3)
(353, 8066, 8)
(354, 8391, 7)
(355, 8180, 7)
(356, 7572, 7)
(359, 7533, 0)
(360, 8207, 0)
(361, 7614, 0)
(361, 8609, 3)
(361, 8739, 4)
(362, 8158, 2)
(363, 7755, 2)
(363, 8218, 0)
(363, 8406, 5)
(364, 8299, 3)
(364, 8638, 4)
(364, 8650, 9)
(365, 7666, 2)
(367, 8008, 7)
(368, 8620, 4)
(371, 8032, 8)
(371, 8737, 2)
(372, 7660, 8)
(375, 7771, 6)
(376, 7648, 0)
(377, 8205, 2)
(377, 8600, 2)
(378, 7877, 2)
(378, 8613, 8)
(379, 8637, 9)
(381, 7831, 0)
(382, 8607, 0)
(383, 7731, 2)
(383, 8599, 9)
(384, 7836, 3)
(385, 7789, 2)
(386, 8728, 6)
(388, 7724, 2)
(388, 8606, 4)
(389, 7722, 7)
(391, 8090, 4)
(392, 8573, 1)
(393, 8088, 0)
(393, 8468, 8)
(393, 8631, 4)
(393, 8660, 2)
(394, 7698, 3)
(395, 7774, 6)
(395, 8481, 4)
(396, 7915, 3)
(397, 7623, 8)
(397, 8052, 0)
(398, 7941, 9)
(398, 8271, 5)
(399, 7562, 0)
(400, 8658, 5)
(401, 7578, 1)
(401, 8020, 7)
(401, 8216, 5)
(402, 8347, 6)
(404,, 1865, 7501)
(3, 1866, 8200)
(3, 1868, 8308)
(0, 1870, 8432)
(1, 1870, 8073)
(6, 1872, 7535)
(4, 1873, 8168)
(2, 1873, 7624)
(0, 1874, 7746)
(8, 1874, 7689)
(9, 1877, 8011)
(3, 1877, 8243)
(7, 1878, 7706)
(8, 1879, 7756)
(1, 1882, 8418)
(2, 1882, 8246)
(7, 1883, 8089)
(9, 1885, 8715)
(3, 1885, 7813)
(2, 1887, 7974)
(3, 1887, 8162)
(0, 1887, 8746)
(3, 1887, 7764)
(8, 1888, 7726)
(6, 1889, 8359)
(6, 1891, 7614)
(8, 1893, 7507)
(0, 1894, 8686)
(3, 1895, 8244)
(7, 1896, 8070)
(5, 1897, 7953)
(6, 1898, 8455)
(4, 1899, 8533)
(6, 1899, 8709)
(2, 1899, 8179)
(4, 1900, 8501)
(6, 1901, 7905)
(3, 1902, 8223)
(9, 1903, 8492)
(7, 1903, 7779)
(7, 1905, 8652)
(9, 1906, 8696)
(6, 1909, 7840)
(8, 1910, 8719)
(7, 1910, 8475)
(1, 1912, 8599)
(9, 1912, 7923)
(2, 1915, 7822)
(0, 1916, 8021)
(1, 1916, 8148)
(4, 1916, 8480)
(8, 1916, 7937)
(4, 1917, 8222)
(4, 1919, 7720)
(3, 1921, 7783)
(6, 1928, 8652)
(6, 1930, 8181)
(9, 1932, 8233)
(3, 1932, 8545)
(4, 1932, 8578)
(3, 1932, 8116)
(2, 1933, 7704)
(5, 1934, 8129)
(6, 1936, 7602)
(0, 1937, 8712)
(0, 1937, 8221)
(8, 1939, 8468)
(6, 1939, 7652)
(2, 1941, 8259)
(5, 1942, 7889)
(7, 1944, 8120)
(2, 1944, 8162)
(7, 1944, 8340)
(6, 1947, 7502)
(8, 1949, 8005)
(0, 1949, 7703)
(6, 1950, 7849)
(0, 1950, 8239)
(1, 1950, 8714)
(0, 1950, 8298)
(0, 1951, 7951)
(1, 1952, 8438)
(6, 1953, 8459)
(2, 1953, 7882)
(3, 1954, 8072)
(5, 1954, 7727)
(2, 1955, 8176)
(7, 1956, 8595)
(6, 1957, 8660)
(9, 1958, 8046)
(9, 1959, 8149)
(5, 1960, 8482)
(8, 1960, 7611)
(0, 1961, 7936)
(5, 1961, 8405)
(1, 1961, 7577)
(2, 1962, 8382)
(1, 1963, 7722)
(6, 1964, 8054)
(4, 1964, 8346)
(4, 1964, 7518)
(7, 1965, 7859)
(4, 1965, 8192)
(7, 1967, 8244)
(4, 1967, 8021)
(9, 1968, 7572)
(1, 1969, 7674)
(4, 1969, 8138)
(8, 1969, 8228)
(3, 1971, 8058)
(6, 1972, 8640)
(6, 1972, 7861)
(3, 1973, 7528)
(4, 1975, 7627)
(9, 1975, 7881)
(7, 1976, 7993)
(7, 1976, 8452)
(1, 1976, 8546)
(7, 1976, 8748)
(0, 1976, 7861)
(9, 1977, 7599)
(9, 1978, 7660)
(0, 1978, 8550)
(8, 1978, 7967)
(5, 1979, 8517)
(6, 1979, 8516)
(9, 1980, 8731)
(8, 1980, 8746)
(1, 1982, 7834)
(0, 1983, 7586)
(7, 1984, 7701)
(9, 1986, 7813)
(2, 1986, 8370)
(7, 1986, 8553)
(7, 1986, 8679)
(0, 1986, 8412)
(2, 1987, 8640)
(7, 1987, 7584)
(9, 1988, 8238)
(8, 1990, 8443)
(5, 1990, 8398)
(3, 1991, 7639)
(8, 1992, 7714)
(4, 1992, 8013)
(9, 1993, 8187)
(6, 1993, 8339)
(5, 1993, 8663)
(9, 1993, 8357)
(5, 1995, 7956)
(0, 1996, 8240)
(9, 1996, 8711)
(6, 1996, 7710)
(2, 1997, 8194)
(4, 1997, 8535)
(1, 1997, 7705)
(6, 1998, 7967)
(1, 1998, 8039)
(6, 2002, 8210)
(0, 2002, 8277)
(8, 2002, 7541)
(8, 2003, 7898)
(6, 2003, 8482)
(4, 2003, 7984)
(0, 2006, 8123)
(0, 2006, 8530)
(1, 2006, 7584)
(6, 2007, 8158)
(6, 2010, 7657)
(9, 2012, 8285)
(3, 2012, 8307)
(7, 2012, 8472)
(8, 2012, 8130)
(0, 2013, 8552)
(7, 2013, 7918)
(2, 2014, 7990)
(1, 2014, 8659)
(5, 2014, 8256)
(5, 2016, 7933)
(3, 2018, 7992)
(7, 2018, 8016)
(1, 2018, 8209)
(9, 2018, 7746)
(9, 2019, 8707)
(5, 2019, 8326)
(3, 2020, 7638)
(8, 2021, 8326)
(2, 2021, 7534)
(0, 2022, 8169)
(4, 2022, 7588)
(5, 2024, 8254)
(0, 2025, 8700)
(6, 2026, 8667)
(1, 2028, 7891)
(6, 2029, 8187)
(7, 2029, 7700)
(2, 2030, 7909)
(9, 2031, 8597)
(4, 2031, 8134)
(8, 2033, 8496)
(0, 2033, 7662)
(0, 2034, 8273)
(4, 2035, 7682)
(0, 2036, 7716)
(0, 2036, 8025)
(2, 2037, 8205)
(4, 2037, 8701)
